,Unnamed: 0,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Postcode,Regionname,Propertycount,Distance,CouncilArea,Avg_room_num,Rel_room_num,lat_long,lat,lng
110,139,Caroline Springs,17 The Entrance,2,t,406000.0,S,Barry,2017-04-01,3023,Western Metropolitan,7719,14.8,Melton City Council,3.460144927536232,0.5780104712041885,,0.0,0.0
111,140,Carrum,13 Wright St,3,h,825000.0,S,Ray,2017-04-01,3197,South-Eastern Metropolitan,1989,31.2,Kingston City Council,3.1071604938271604,0.9655117609663064,"{'lat': 40.6013667, 'lng': -74.3833741}",40.6013667,-74.3833741
112,141,Carrum Downs,67 Gamble Rd,4,h,581500.0,S,Donovan,2017-04-01,3201,South-Eastern Metropolitan,8060,34.9,Frankston City Council,3.2576219512195124,1.227889564810482,"{'lat': 40.8860472, 'lng': -82.6617558}",40.8860472,-82.6617558
113,142,Caulfield East,15 Grange Rd,3,h,1400000.0,S,Gary,2017-04-01,3145,Southern Metropolitan,608,8.4,Glen Eira City Council,2.926839642705232,1.02499636680715,"{'lat': 41.7035598, 'lng': -76.5531364}",41.7035598,-76.5531364
114,145,Caulfield South,498 Kooyong Rd,3,h,1538000.0,S,Biggin,2017-04-01,3162,Southern Metropolitan,5051,8.7,Glen Eira City Council,2.926839642705232,1.02499636680715,"{'lat': -37.8982148, 'lng': 145.0128643}",-37.8982148,145.0128643
115,146,Chadstone,10 Myora Ct,3,h,1354000.0,S,Ray,2017-04-01,3148,Southern Metropolitan,3582,11.7,Monash City Council,3.466830466830467,0.8653437278525867,"{'lat': -37.8752311, 'lng': 145.0930828}",-37.8752311,145.0930828
116,147,Chelsea,29c Ella Gr,3,u,886000.0,S,O'Brien,2017-04-01,3196,South-Eastern Metropolitan,3906,27.0,Kingston City Council,3.1071604938271604,0.9655117609663064,"{'lat': -38.0429794, 'lng': 145.1208418}",-38.0429794,145.1208418
117,150,Clayton,33 Dunstan St,7,h,4000000.0,S,Darras,2017-04-01,3168,South-Eastern Metropolitan,5837,16.7,Monash City Council,3.466830466830467,2.0191353649893693,"{'lat': 42.6131366, 'lng': -71.31161809999999}",42.6131366,-71.31161809999999
118,151,Clayton,9B Hourigan Av,4,t,1010000.0,S,C21,2017-04-01,3168,South-Eastern Metropolitan,5837,16.7,Monash City Council,3.466830466830467,1.1537916371367825,"{'lat': -37.917279, 'lng': 145.122519}",-37.917279,145.122519
119,152,Clayton,3/32 Madeleine Rd,2,t,697500.0,S,C21,2017-04-01,3168,South-Eastern Metropolitan,5837,16.7,Monash City Council,3.466830466830467,0.5768958185683912,"{'lat': -37.916929, 'lng': 145.119911}",-37.916929,145.119911
120,154,Clayton South,24 Kitson Rd,3,h,800000.0,S,C21,2017-04-01,3169,South-Eastern Metropolitan,4734,17.5,Kingston City Council,3.1071604938271604,0.9655117609663064,"{'lat': -27.4681582, 'lng': 153.068986}",-27.4681582,153.068986
121,156,Clifton Hill,6/37 Groom St,3,h,1805000.0,S,Nelson,2017-04-01,3068,Northern Metropolitan,2954,3.6,Yarra City Council,2.346969696969697,1.2782440284054228,"{'lat': -37.7936537, 'lng': 144.998327}",-37.7936537,144.998327
122,157,Clifton Hill,208 Noone St,3,h,1400000.0,S,Nelson,2017-04-01,3068,Northern Metropolitan,2954,3.6,Yarra City Council,2.346969696969697,1.2782440284054228,"{'lat': -37.794106, 'lng': 144.999583}",-37.794106,144.999583
123,158,Coburg,253 Bell St,3,h,1032500.0,S,Nelson,2017-04-01,3058,Northern Metropolitan,11204,6.7,Darebin City Council,2.78105141536684,1.078728707935189,"{'lat': 34.6735882, 'lng': -77.090239}",34.6735882,-77.090239
124,159,Coburg,100 Clarendon St,3,h,1070000.0,SP,Peter,2017-04-01,3058,Northern Metropolitan,11204,6.7,Darebin City Council,2.78105141536684,1.078728707935189,"{'lat': 42.3480677, 'lng': -71.0739815}",42.3480677,-71.0739815
125,160,Coburg,116 Gordon St,3,h,1005000.0,S,Barry,2017-04-01,3058,Northern Metropolitan,11204,6.7,Darebin City Council,2.78105141536684,1.078728707935189,"{'lat': 32.8036238, 'lng': -79.9599415}",32.8036238,-79.9599415
126,161,Coburg,43 Linda St,2,h,905000.0,SP,Peter,2017-04-01,3058,Northern Metropolitan,11204,6.7,Darebin City Council,2.78105141536684,0.7191524719567927,"{'lat': 37.7610615, 'lng': -122.4228131}",37.7610615,-122.4228131
127,162,Coburg,8/2 McKay St,2,u,412000.0,S,Del,2017-04-01,3058,Northern Metropolitan,11204,6.7,Darebin City Council,2.78105141536684,0.7191524719567927,"{'lat': 42.5568122, 'lng': -70.8887725}",42.5568122,-70.8887725
128,163,Coburg,30 Quarry Cct,1,u,333000.0,SP,Woodards,2017-04-01,3058,Northern Metropolitan,11204,6.7,Darebin City Council,2.78105141536684,0.3595762359783963,"{'lat': -37.7363265, 'lng': 144.9723401}",-37.7363265,144.9723401
129,164,Coburg,7 Railway Pl,2,h,797500.0,S,Ray,2017-04-01,3058,Northern Metropolitan,11204,6.7,Darebin City Council,2.78105141536684,0.7191524719567927,"{'lat': -37.7453185, 'lng': 144.9633024}",-37.7453185,144.9633024
130,165,Coburg,3/3 Wardens Wk,2,u,430000.0,SP,Woodards,2017-04-01,3058,Northern Metropolitan,11204,6.7,Darebin City Council,2.78105141536684,0.7191524719567927,"{'lat': -37.7393077, 'lng': 144.9685267}",-37.7393077,144.9685267
131,166,Coburg North,23 Ida St,2,t,490000.0,S,Ray,2017-04-01,3058,Northern Metropolitan,3445,6.7,Darebin City Council,2.78105141536684,0.7191524719567927,,0.0,0.0
132,167,Coburg North,64 Ronald St,4,h,960000.0,SP,Nelson,2017-04-01,3058,Northern Metropolitan,3445,6.7,Darebin City Council,2.78105141536684,1.438304943913585,"{'lat': -41.1709518, 'lng': 146.3474864}",-41.1709518,146.3474864
133,169,Collingwood,2/136 Oxford St,2,u,960000.0,S,Nelson,2017-04-01,3066,Northern Metropolitan,4553,2.0,Yarra City Council,2.346969696969697,0.8521626856036152,"{'lat': 42.385586, 'lng': -71.115847}",42.385586,-71.115847
134,170,Craigieburn,7A Amstel St,3,h,356500.0,S,Jason,2017-04-01,3064,Northern Metropolitan,15510,20.6,Hume City Council,3.3864306784660765,0.8858885017421604,"{'lat': -37.593961, 'lng': 144.938585}",-37.593961,144.938585
135,172,Craigieburn,4 Meadowbank Ct,4,h,580500.0,S,YPA,2017-04-01,3064,Northern Metropolitan,15510,20.6,Hume City Council,3.3864306784660765,1.181184668989547,"{'lat': 39.4018834, 'lng': -76.4829572}",39.4018834,-76.4829572
136,173,Craigieburn,163 Newbury Bvd,3,h,573000.0,S,Bombay,2017-04-01,3064,Northern Metropolitan,15510,20.6,Hume City Council,3.3864306784660765,0.8858885017421604,"{'lat': -37.5744805, 'lng': 144.9082942}",-37.5744805,144.9082942
137,174,Craigieburn,16 Serenity Wy,4,h,475000.0,SP,Biggin,2017-04-01,3064,Northern Metropolitan,15510,20.6,Hume City Council,3.3864306784660765,1.181184668989547,"{'lat': 39.20568530000001, 'lng': -75.57627049999999}",39.20568530000001,-75.57627049999999
138,175,Craigieburn,226 Windrock Av,3,t,385000.0,S,Ray,2017-04-01,3064,Northern Metropolitan,15510,20.6,Hume City Council,3.3864306784660765,0.8858885017421604,"{'lat': 36.0515187, 'lng': -84.34012589999999}",36.0515187,-84.34012589999999
139,177,Cranbourne North,22 Horsfield St,3,h,475000.0,S,LJ,2017-04-01,3977,South-Eastern Metropolitan,6464,34.7,Casey City Council,3.507288629737609,0.8553615960099751,"{'lat': -38.0704505, 'lng': 145.2707496}",-38.0704505,145.2707496
140,178,Croydon,174A Lincoln Rd,3,t,744000.0,SP,Fletchers,2017-04-01,3136,Eastern Metropolitan,11925,23.0,Maroondah City Council,3.3220675944333995,0.903052064631957,"{'lat': 25.7907886, 'lng': -80.1298892}",25.7907886,-80.1298892
141,181,Croydon,1 Robinson St,3,h,746000.0,S,Philip,2017-04-01,3136,Eastern Metropolitan,11925,23.0,Maroondah City Council,3.3220675944333995,0.903052064631957,,0.0,0.0
142,182,Croydon,59 Wicklow Av,3,h,965000.0,S,Carter,2017-04-01,3136,Eastern Metropolitan,11925,23.0,Maroondah City Council,3.3220675944333995,0.903052064631957,"{'lat': -37.796125, 'lng': 145.278502}",-37.796125,145.278502
143,183,Dallas,31 Phillip St,3,h,455500.0,S,Barry,2017-04-01,3047,Northern Metropolitan,2246,14.0,Hume City Council,3.3864306784660765,0.8858885017421604,"{'lat': 40.4570728, 'lng': -74.386937}",40.4570728,-74.386937
144,184,Dandenong,10 Aratula St,3,h,800000.0,SP,O'Brien,2017-04-01,3175,South-Eastern Metropolitan,10894,24.7,Greater Dandenong City Council,3.1593959731543624,0.9495485926712692,"{'lat': -37.984724, 'lng': 145.223628}",-37.984724,145.223628
145,185,Dandenong,24 Grandview Av,3,h,610000.0,S,McLennan,2017-04-01,3175,South-Eastern Metropolitan,10894,24.7,Greater Dandenong City Council,3.1593959731543624,0.9495485926712692,"{'lat': 39.98489300000001, 'lng': -83.043278}",39.98489300000001,-83.043278
146,187,Dandenong North,4/3 Rhoden Ct,2,u,307000.0,S,buyMyplace,2017-04-01,3175,South-Eastern Metropolitan,8322,24.7,Greater Dandenong City Council,3.1593959731543624,0.6330323951141795,"{'lat': -37.95411300000001, 'lng': 145.208904}",-37.95411300000001,145.208904
147,189,Deepdene,19 Terry St,2,h,1610000.0,S,Noel,2017-04-01,3103,Southern Metropolitan,892,7.9,Boroondara City Council,3.1383502170767006,0.6372775062252144,"{'lat': 40.748688, 'lng': -73.5164576}",40.748688,-73.5164576
148,190,Deer Park,20 Davitt Dr,5,h,589000.0,S,YPA,2017-04-01,3023,Western Metropolitan,6388,14.8,Brimbank City Council,3.304779411764706,1.5129602847925243,"{'lat': -37.7629237, 'lng': 144.7635831}",-37.7629237,144.7635831
149,191,Deer Park,20 Doherty St,4,h,603000.0,S,Bells,2017-04-01,3023,Western Metropolitan,6388,14.8,Brimbank City Council,3.304779411764706,1.210368227834019,"{'lat': -26.7448287, 'lng': 153.1137822}",-26.7448287,153.1137822
150,192,Delahey,1/25 Yeats Dr,3,h,335000.0,S,Ray,2017-04-01,3037,Western Metropolitan,2898,18.0,Brimbank City Council,3.304779411764706,0.9077761708755144,"{'lat': -37.719123, 'lng': 144.77837}",-37.719123,144.77837
151,193,Diamond Creek,27 Fairview Cr,4,h,730000.0,SP,Mason,2017-04-01,3089,Northern Victoria,4258,21.8,Nillumbik Shire Council,3.554621848739496,1.1252955082742315,,0.0,0.0
152,194,Dingley Village,6 Balcombe Pl,4,h,920000.0,S,Buxton,2017-04-01,3172,South-Eastern Metropolitan,3940,22.2,Kingston City Council,3.1071604938271604,1.287349014621742,"{'lat': -37.9854279, 'lng': 145.1213536}",-37.9854279,145.1213536
153,195,Dingley Village,4 Bayville Dr,3,h,770000.0,S,Buxton,2017-04-01,3172,South-Eastern Metropolitan,3940,22.2,Kingston City Council,3.1071604938271604,0.9655117609663064,"{'lat': 29.394949, 'lng': -98.5585415}",29.394949,-98.5585415
154,196,Dingley Village,17 Emery Dr,4,h,1140000.0,S,Buxton,2017-04-01,3172,South-Eastern Metropolitan,3940,22.2,Kingston City Council,3.1071604938271604,1.287349014621742,"{'lat': 42.8458592, 'lng': -71.1857435}",42.8458592,-71.1857435
155,197,Dingley Village,34 Marcus Rd,4,h,910000.0,S,Ray,2017-04-01,3172,South-Eastern Metropolitan,3940,22.2,Kingston City Council,3.1071604938271604,1.287349014621742,"{'lat': 42.110376, 'lng': -71.1397688}",42.110376,-71.1397688
156,198,Dingley Village,16 Toorak Dr,4,h,883850.0,S,Buxton,2017-04-01,3172,South-Eastern Metropolitan,3940,22.2,Kingston City Council,3.1071604938271604,1.287349014621742,"{'lat': -37.8405711, 'lng': 145.0082548}",-37.8405711,145.0082548
157,199,Doncaster,73 Ayr St,4,h,1556000.0,S,Barry,2017-04-01,3108,Eastern Metropolitan,9028,12.4,Manningham City Council,3.617919075144509,1.1056079245885926,"{'lat': -37.780707, 'lng': 145.1036832}",-37.780707,145.1036832
158,201,Doncaster East,48 Blackburn Rd,4,h,1249000.0,S,Lindellas,2017-04-01,3109,Eastern Metropolitan,10999,14.3,Manningham City Council,3.617919075144509,1.1056079245885926,"{'lat': 40.6881919, 'lng': -74.23482969999999}",40.6881919,-74.23482969999999
159,202,Doncaster East,2/3 Elizabeth St,3,t,950000.0,S,Parkes,2017-04-01,3109,Eastern Metropolitan,10999,14.3,Manningham City Council,3.617919075144509,0.8292059434414444,"{'lat': 40.4107845, 'lng': -79.98494339999999}",40.4107845,-79.98494339999999
160,203,Doncaster East,1/60 Franklin Rd,3,t,820000.0,S,Noel,2017-04-01,3109,Eastern Metropolitan,10999,14.3,Manningham City Council,3.617919075144509,0.8292059434414444,"{'lat': 42.12348290000001, 'lng': -70.8794302}",42.12348290000001,-70.8794302
161,204,Doncaster East,58 Huntingfield Dr,4,h,1730000.0,S,Jellis,2017-04-01,3109,Eastern Metropolitan,10999,14.3,Manningham City Council,3.617919075144509,1.1056079245885926,,0.0,0.0
162,206,Donvale,11 Chaim Ct,3,h,1260000.0,S,Jellis,2017-04-01,3111,Eastern Metropolitan,4790,16.1,Manningham City Council,3.617919075144509,0.8292059434414444,"{'lat': -37.806662, 'lng': 145.210877}",-37.806662,145.210877
163,207,Donvale,13 Hillcrest Ct,4,h,1300000.0,SP,Fletchers,2017-04-01,3111,Eastern Metropolitan,4790,16.1,Manningham City Council,3.617919075144509,1.1056079245885926,"{'lat': 37.7996539, 'lng': -122.168131}",37.7996539,-122.168131
164,208,Eaglemont,22 Ormond Rd,3,h,1820000.0,S,Nelson,2017-04-01,3084,Eastern Metropolitan,1651,8.9,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': -37.8827063, 'lng': 144.9828629}",-37.8827063,144.9828629
165,209,East Melbourne,16/246 Albert St,1,u,675000.0,SP,Caine,2017-04-01,3002,Northern Metropolitan,3040,1.3,Melbourne City Council,2.2992700729927007,0.4349206349206349,"{'lat': 43.4750041, 'lng': -80.5322766}",43.4750041,-80.5322766
166,210,East Melbourne,138 Powlett St,4,h,4150000.0,S,Caine,2017-04-01,3002,Northern Metropolitan,3040,1.3,Melbourne City Council,2.2992700729927007,1.7396825396825395,"{'lat': -37.8122942, 'lng': 144.9861612}",-37.8122942,144.9861612
167,211,Edithvale,17 Joffre Av,3,h,1130000.0,S,hockingstuart/hockingstuart,2017-04-01,3196,South-Eastern Metropolitan,2546,27.0,Kingston City Council,3.1071604938271604,0.9655117609663064,"{'lat': -38.040227, 'lng': 145.113114}",-38.040227,145.113114
168,212,Elsternwick,29 Downshire Rd,3,t,1683000.0,S,Biggin,2017-04-01,3185,Southern Metropolitan,4898,7.2,Glen Eira City Council,2.926839642705232,1.02499636680715,"{'lat': 54.6646215, 'lng': -5.6830552}",54.6646215,-5.6830552
169,214,Elsternwick,2 Park St,3,h,2250000.0,VB,Biggin,2017-04-01,3185,Southern Metropolitan,4898,7.2,Glen Eira City Council,2.926839642705232,1.02499636680715,"{'lat': 40.8402049, 'lng': -73.97007789999999}",40.8402049,-73.97007789999999
170,215,Eltham,14 Floriston Gr,3,h,840500.0,SP,Morrison,2017-04-01,3095,Eastern Metropolitan,6990,18.0,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': -37.704431, 'lng': 145.16602}",-37.704431,145.16602
171,216,Eltham,14 Lamorna Ct,3,h,900000.0,S,Barry,2017-04-01,3095,Eastern Metropolitan,6990,18.0,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': -37.7162244, 'lng': 145.1571042}",-37.7162244,145.1571042
172,217,Eltham,89 Napoleon St,3,h,837000.0,S,Morrison,2017-04-01,3095,Eastern Metropolitan,6990,18.0,Banyule City Council,3.1705720192970364,0.9462014998369744,"{'lat': 40.7234648, 'lng': -74.1529664}",40.7234648,-74.1529664
173,218,Eltham North,34 Weidlich Rd,4,h,1000000.0,S,Barry,2017-04-01,3095,Eastern Metropolitan,2346,18.0,Banyule City Council,3.1705720192970364,1.2616019997826324,"{'lat': -37.700658, 'lng': 145.128939}",-37.700658,145.128939
174,220,Elwood,15/125 Ormond Rd,2,u,800000.0,S,Chisholm,2017-04-01,3184,Southern Metropolitan,8989,7.2,Port Phillip City Council,2.281177381874516,0.8767402376910016,"{'lat': 38.2656748, 'lng': -85.652598}",38.2656748,-85.652598
175,221,Elwood,3/22 Shelley St,2,u,805000.0,S,Chisholm,2017-04-01,3184,Southern Metropolitan,8989,7.2,Port Phillip City Council,2.281177381874516,0.8767402376910016,"{'lat': -34.90655, 'lng': 138.6526045}",-34.90655,138.6526045
176,224,Elwood,68 Tennyson St,4,h,2985000.0,S,Kay,2017-04-01,3184,Southern Metropolitan,8989,7.2,Port Phillip City Council,2.281177381874516,1.7534804753820032,"{'lat': 42.230024, 'lng': -71.80476}",42.230024,-71.80476
177,226,Endeavour Hills,6 Fleming Cl,4,h,690000.0,S,O'Brien,2017-04-01,3802,South-Eastern Metropolitan,8443,28.5,Casey City Council,3.507288629737609,1.1404821280133002,,0.0,0.0
178,227,Epping,50 Farmhouse Bvd,3,h,497000.0,S,Harcourts,2017-04-01,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council,3.321515298688684,0.903202222547156,"{'lat': -37.6256294, 'lng': 145.0133632}",-37.6256294,145.0133632
179,228,Epping,24 Guinea Ct,3,h,507500.0,S,Love,2017-04-01,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council,3.321515298688684,0.903202222547156,"{'lat': 41.0941719, 'lng': -73.596195}",41.0941719,-73.596195
180,229,Epping,29 Inverloch St,5,h,1010000.0,S,Ray,2017-04-01,3076,Northern Metropolitan,10926,19.6,Whittlesea City Council,3.321515298688684,1.5053370375785933,"{'lat': -37.6313187, 'lng': 145.0252023}",-37.6313187,145.0252023
181,230,Essendon,40 Bradshaw St,4,h,1930000.0,S,Nelson,2017-04-01,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council,3.0032362459546924,1.331896551724138,"{'lat': 42.4149518, 'lng': -71.0948798}",42.4149518,-71.0948798
182,231,Essendon,118 Deakin St,4,h,1399000.0,S,Nelson,2017-04-01,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council,3.0032362459546924,1.331896551724138,"{'lat': -37.7412595, 'lng': 144.8931943}",-37.7412595,144.8931943
183,232,Essendon,23 Gilbertson St,3,h,1512000.0,S,Nelson,2017-04-01,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council,3.0032362459546924,0.9989224137931036,"{'lat': -37.741668, 'lng': 144.897272}",-37.741668,144.897272
184,233,Essendon,12 McCarron Pde,4,h,2000000.0,SP,Frank,2017-04-01,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council,3.0032362459546924,1.331896551724138,"{'lat': -37.752551, 'lng': 144.9057258}",-37.752551,144.9057258
185,234,Essendon,6/46 Richardson St,3,u,552000.0,S,Rendina,2017-04-01,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council,3.0032362459546924,0.9989224137931036,"{'lat': -37.7527698, 'lng': 144.9145772}",-37.7527698,144.9145772
186,235,Essendon,12/25 Winifred St,2,u,860000.0,S,Nelson,2017-04-01,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council,3.0032362459546924,0.665948275862069,"{'lat': -37.7437491, 'lng': 144.911758}",-37.7437491,144.911758
187,236,Essendon North,2B Cowper St,4,h,946000.0,S,Nelson,2017-04-01,3041,Western Metropolitan,1308,8.2,Moonee Valley City Council,3.0032362459546924,1.331896551724138,"{'lat': 37.4520461, 'lng': -122.1651019}",37.4520461,-122.1651019
188,237,Essendon West,32 Garnet St,3,h,1430000.0,S,Nelson,2017-04-01,3040,Western Metropolitan,588,7.5,Moonee Valley City Council,3.0032362459546924,0.9989224137931036,"{'lat': 40.6742999, 'lng': -73.9991148}",40.6742999,-73.9991148
189,238,Fairfield,232 Darebin Rd,4,h,1270000.0,SA,RT,2017-04-01,3078,Northern Metropolitan,2970,5.7,Darebin City Council,2.78105141536684,1.438304943913585,"{'lat': -37.765378, 'lng': 145.017862}",-37.765378,145.017862
190,239,Fawkner,13 Birchwood St,3,h,635000.0,S,Barry,2017-04-01,3060,Northern Metropolitan,5070,13.1,Hume City Council,3.3864306784660765,0.8858885017421604,,0.0,0.0
191,240,Fawkner,22 Emma St,3,h,630000.0,PI,Love,2017-04-01,3060,Northern Metropolitan,5070,13.1,Hume City Council,3.3864306784660765,0.8858885017421604,"{'lat': 40.73597789999999, 'lng': -73.4799846}",40.73597789999999,-73.4799846
192,241,Fawkner,9 Emma St,3,h,705000.0,S,Brad,2017-04-01,3060,Northern Metropolitan,5070,13.1,Hume City Council,3.3864306784660765,0.8858885017421604,"{'lat': 34.9038399, 'lng': -82.354019}",34.9038399,-82.354019
193,242,Fawkner,13 Minona St,3,t,625000.0,S,Brad,2017-04-01,3060,Northern Metropolitan,5070,13.1,Hume City Council,3.3864306784660765,0.8858885017421604,"{'lat': -37.8240149, 'lng': 145.0424073}",-37.8240149,145.0424073
194,243,Ferntree Gully,2 California Cr,3,h,665508.0,SP,Barry,2017-04-01,3156,Eastern Metropolitan,10788,24.8,Knox City Council,3.613333333333333,0.8302583025830258,"{'lat': 36.778261, 'lng': -119.4179324}",36.778261,-119.4179324
195,244,Ferntree Gully,32 Gaydon St,3,h,691000.0,S,Win,2017-04-01,3156,Eastern Metropolitan,10788,24.8,Knox City Council,3.613333333333333,0.8302583025830258,"{'lat': -37.8882776, 'lng': 145.2686015}",-37.8882776,145.2686015
196,246,Ferntree Gully,12 Kingston St,4,h,815000.0,S,Schroeder,2017-04-01,3156,Eastern Metropolitan,10788,24.8,Knox City Council,3.613333333333333,1.1070110701107012,"{'lat': 35.2388527, 'lng': -81.0465056}",35.2388527,-81.0465056
197,247,Ferntree Gully,50 Wattletree Rd,3,h,730000.0,S,Biggin,2017-04-01,3156,Eastern Metropolitan,10788,24.8,Knox City Council,3.613333333333333,0.8302583025830258,"{'lat': -37.873694, 'lng': 145.279199}",-37.873694,145.279199
198,249,Fitzroy,7/19 Victoria St,1,u,720000.0,SP,Jellis,2017-04-01,3065,Northern Metropolitan,5825,2.1,Yarra City Council,2.346969696969697,0.4260813428018076,"{'lat': 37.7236498, 'lng': -122.4646918}",37.7236498,-122.4646918
199,250,Fitzroy North,64 Barkly St,3,h,1890000.0,S,Nelson,2017-04-01,3068,Northern Metropolitan,6244,3.6,Moreland City Council,2.738785232235014,1.0953761414697782,"{'lat': -37.778576, 'lng': 144.981483}",-37.778576,144.981483
200,251,Fitzroy North,6 Ivan St,3,h,1454000.0,S,Nelson,2017-04-01,3068,Northern Metropolitan,6244,3.6,Moreland City Council,2.738785232235014,1.0953761414697782,"{'lat': 41.8677198, 'lng': -71.43278889999999}",41.8677198,-71.43278889999999
201,252,Fitzroy North,123 Miller St,4,h,2061000.0,S,Nelson,2017-04-01,3068,Northern Metropolitan,6244,3.6,Moreland City Council,2.738785232235014,1.4605015219597044,"{'lat': 44.4212392, 'lng': -69.01120689999999}",44.4212392,-69.01120689999999
202,253,Fitzroy North,497 Napier St,3,h,1310000.0,SP,Nelson,2017-04-01,3068,Northern Metropolitan,6244,3.6,Moreland City Council,2.738785232235014,1.0953761414697782,"{'lat': -37.791853, 'lng': 144.981641}",-37.791853,144.981641
203,254,Fitzroy North,5/240 Queens Pde,2,u,995000.0,S,Nelson,2017-04-01,3068,Northern Metropolitan,6244,3.6,Moreland City Council,2.738785232235014,0.7302507609798522,"{'lat': -37.789369, 'lng': 144.98743}",-37.789369,144.98743
204,255,Fitzroy North,88 Rowe St,4,h,3259000.0,S,Jellis,2017-04-01,3068,Northern Metropolitan,6244,3.6,Moreland City Council,2.738785232235014,1.4605015219597044,"{'lat': 42.3473775, 'lng': -71.2406183}",42.3473775,-71.2406183
205,258,Fitzroy North,53 Tait St,2,h,1325000.0,S,Collins,2017-04-01,3068,Northern Metropolitan,6244,3.6,Moreland City Council,2.738785232235014,0.7302507609798522,"{'lat': 35.4674803, 'lng': -81.24561829999999}",35.4674803,-81.24561829999999
206,259,Footscray,509/250 Barkly St,1,u,331000.0,SP,McGrath,2017-04-01,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council,2.7422145328719725,0.3646687697160883,"{'lat': -37.7990654, 'lng': 144.8960744}",-37.7990654,144.8960744
207,260,Footscray,3 Railway Pl,3,h,1000000.0,PI,Jas,2017-04-01,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council,2.7422145328719725,1.094006309148265,"{'lat': -37.0918393, 'lng': 145.1040577}",-37.0918393,145.1040577
208,261,Footscray,12 Swan St,2,t,771000.0,S,Jas,2017-04-01,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council,2.7422145328719725,0.7293375394321766,"{'lat': 42.8037461, 'lng': -73.9290474}",42.8037461,-73.9290474
209,262,Forest Hill,4 Lowana Cr,3,h,1260000.0,S,Barry,2017-04-01,3131,Eastern Metropolitan,4385,15.4,Whitehorse City Council,3.3477272727272727,0.8961303462321792,"{'lat': 39.8793303, 'lng': -86.0523058}",39.8793303,-86.0523058
210,263,Frankston,21 Glenview Cr,3,h,508000.0,S,Eview,2017-04-01,3199,South-Eastern Metropolitan,17055,38.0,Frankston City Council,3.2576219512195124,0.9209171736078614,"{'lat': 38.4380775, 'lng': -77.4949773}",38.4380775,-77.4949773
211,264,Frankston,6 Yuille St,2,h,501500.0,S,McGrath,2017-04-01,3199,South-Eastern Metropolitan,17055,38.0,Frankston City Council,3.2576219512195124,0.613944782405241,"{'lat': -38.150466, 'lng': 145.125879}",-38.150466,145.125879
212,265,Frankston North,5 Silvertop St,3,h,450000.0,S,Aquire,2017-04-01,3200,Eastern Victoria,2500,36.9,Frankston City Council,3.2576219512195124,0.9209171736078614,"{'lat': -27.6635145, 'lng': 153.0342354}",-27.6635145,153.0342354
213,266,Frankston South,56 Christopher Dr,4,h,351000.0,SP,O'Brien,2017-04-01,3199,South-Eastern Metropolitan,7566,38.0,Frankston City Council,3.2576219512195124,1.227889564810482,"{'lat': 42.1246003, 'lng': -72.7079107}",42.1246003,-72.7079107
214,267,Gladstone Park,6 Reeves Cl,4,h,650000.0,S,Raine,2017-04-01,3043,Western Metropolitan,3285,12.9,Hume City Council,3.3864306784660765,1.181184668989547,"{'lat': -37.6843501, 'lng': 144.8987182}",-37.6843501,144.8987182
215,269,Glen Iris,18 Creswick St,3,h,3730000.0,S,Wilson,2017-04-01,3146,Southern Metropolitan,10412,7.3,Boroondara City Council,3.1383502170767006,0.9559162593378216,"{'lat': -37.851919, 'lng': 145.044267}",-37.851919,145.044267
216,270,Glen Iris,2A Dundas St,3,h,1225000.0,S,Buxton,2017-04-01,3146,Southern Metropolitan,10412,7.3,Boroondara City Council,3.1383502170767006,0.9559162593378216,"{'lat': 42.984366, 'lng': -81.247033}",42.984366,-81.247033
217,272,Glen Iris,14b Lithgow St,4,h,1500000.0,VB,Marshall,2017-04-01,3146,Southern Metropolitan,10412,7.3,Boroondara City Council,3.1383502170767006,1.2745550124504288,"{'lat': 42.2896352, 'lng': -71.0707765}",42.2896352,-71.0707765
218,275,Glen Waverley,2/97 Bogong Av,4,t,1100080.0,SP,McGrath,2017-04-01,3150,Eastern Metropolitan,15321,16.7,Monash City Council,3.466830466830467,1.1537916371367825,"{'lat': -37.884729, 'lng': 145.155786}",-37.884729,145.155786
219,276,Glen Waverley,16 Botanic Dr,4,h,1520000.0,SP,LLC,2017-04-01,3150,Eastern Metropolitan,15321,16.7,Monash City Council,3.466830466830467,1.1537916371367825,"{'lat': -37.8919713, 'lng': 145.1661062}",-37.8919713,145.1661062
